best_subset_tau,worst_subset_tau
0.9438204854797521,0.8871912563509671
0.9510172987679466,0.8392340719688209
0.9346301352733563,0.8451259602563866
0.9353868847939871,0.81986444925261
0.9040222906290256,0.8609736101228815
0.9253495015299497,0.8875801341205639
0.9307775695051902,0.8516356689557655
0.9271179080474907,0.858506036961645
0.9026267911329996,0.8646940511044877
0.9360934938459881,0.879464556546414
0.929466432868531,0.8571745992009787
0.9162316592832443,0.883570493192472
0.9333644999616284,0.8903523110233045
0.9254368245452732,0.8581636909809384
0.9003323863991903,0.7932938284763719
0.9130073704096658,0.8374954150233669
0.9407497704142304,0.872019193580314
0.8943465792931143,0.9030127283172724
0.9245023833495042,0.8982215276716199
0.8894861431315773,0.8361513840656607
0.9278626133057086,0.8500362990489391
0.8720049456596105,0.8443222489720038
0.9179391399639797,0.8457416795173746
0.9431049090796119,0.8861562137463508
0.9375114895439999,0.8909377816917681
0.8934188846666458,0.7598397504543511
0.9015294758238811,0.7638913879118382
0.8749315553120919,0.8190093417437052
0.9396900902032334,0.9017576461950295
0.9427716939300356,0.9031666729978148
0.9146962993238897,0.7784832783124152
0.92515683788551,0.7840166319197204
0.9260239645986477,0.8089800434226103
0.9337767801678075,0.8752543644522214
0.896217436635944,0.8548535549450543
0.9036479208444052,0.8193074482322608
0.9205230608484677,0.8710438238138637
0.9027702534296583,0.8063829623103812
0.9509217861281638,0.8336730436862506
0.9384200691363416,0.8901633897317178
0.9259295068343086,0.8914442365611499
0.9276829910728271,0.8584078700172971
0.9425539768026243,0.9027764695247156
0.9184715155963371,0.8463672096990545
0.9283761502628107,0.9112157777995425
0.937552076936513,0.9048066918964508
0.9147126156681613,0.8509155058100614
0.9515066706190476,0.8553254909174832
0.9317993069686569,0.8219739742872683
0.9105328573841721,0.8416834919865032
0.9227807768710073,0.9107631667536175
0.9333644999616284,0.8576630474301784
0.9244853166415987,0.8726100790684259
0.9234356158615368,0.8924536194300221
0.9089787518988888,0.770862322360596
0.9534837062062168,0.8862398281916735
0.9424680348350782,0.9012296887347285
0.9282174622778342,0.8593968904685415
0.932851141440921,0.8725560538131606
0.8951319728797025,0.8590171382390228
0.9159427744084231,0.8434953233252709
0.9338198792603889,0.885667104639227
0.9091524265865869,0.8574470753115203
0.9329665615508905,0.8607368922695313
0.936202946459842,0.838556893489648
0.9322747703592881,0.8962531140988556
0.9053024498597059,0.8243334391205885
0.9363388863045651,0.9328964639284452
0.9228569476527043,0.8831827237349245
0.9207274017301592,0.8915796068895396
0.9072499758917556,0.8161813230086816
0.9244204586949956,0.8728728494740849
0.9094320790322062,0.8731928500764636
0.9364482341798747,0.8522538057857207
0.9298776925346158,0.8661638506387255
0.934742399403627,0.8230544288866494
0.916363889538523,0.8374261762074892
0.9462289359568803,0.9031793938296336
0.9342881531285797,0.8999077243106007
0.9111469032188405,0.8265897095489102
0.9381258236424163,0.8521381221169886
0.9180604668788117,0.8365955660792564
0.904573565010779,0.871898854487576
0.9381789523426107,0.886630658257852
0.9457490474910206,0.9129883694557801
0.9341750641612512,0.8873030970995479
0.923950817167359,0.8981661431998978
0.9364606758731189,0.7955620053747781
0.9566592338173459,0.8639130962479802
0.9233053731912096,0.8821552729932727
0.9292381502732926,0.8428777273854401
0.9291310888058829,0.8844365313425101
0.9417311447149246,0.8104071685711919
0.9398474074663249,0.8722823403857963
0.9482984140235468,0.8393159218163269
0.9363839146266234,0.8465967952649756
0.9029996842937923,0.8357275015097275
0.9256697954318566,0.8750718204815598
0.9069302521961482,0.8224443541778759
0.9519537754461773,0.8369296042020044
0.9159014232651679,0.8369296042020044
0.9557476788814031,0.9179303246810598
0.9495345492946276,0.8928916441758397
0.9311284246515564,0.8725560538131606
0.9291180474110117,0.8861431145982914
0.9216464262374869,0.8445570411432733
0.9280173495889484,0.9073180778509049
0.9506755360232705,0.8940468488594295
0.929178896759756,0.8999810386360668
0.9324530824761613,0.8804181070153614
0.886827799361717,0.8248359531927426
0.9178094344087683,0.8489306776051083
0.9170137607139859,0.7229086989851421
0.9369284704759333,0.8544856353103151
0.8821442513808233,0.8461383635693611
0.9497161598676341,0.8654116456764855
0.9505148655756612,0.9057442378492714
0.9344827393159283,0.8526937472342736
0.9288332048246368,0.8670825208473757
0.9553490242275418,0.9141109368508133
0.8912975345166897,0.8688641018957467
0.9246324464493062,0.9073979180905121
0.9350732240642623,0.8714159852595196
0.9199931718135906,0.8683565110943995
0.9142582259263623,0.842215363845861
0.8949117930857325,0.7062359991856458
0.941328609477592,0.7979703074837569
0.869436342192691,0.8728728494740849
0.9492539462211323,0.9062233956218064
0.8980287603134999,0.8739206056742114
0.9171562492970604,0.8347152381242909
0.9254237452218138,0.9064495398211802
0.9311752527403854,0.8915873954150085
0.9182152019788046,0.852751453995325
0.9270705836152279,0.8303027314578135
0.9437239472663388,0.8818404097406771
0.923580760356207,0.8668771973948025
0.9373559766646731,0.8274827486307187
0.9433212487426628,0.869436342192691
0.9223088124953586,0.8604780541157814
0.9318198868630205,0.8940665949459184
0.9279870486393837,0.8295772592953004
0.9384347032207325,0.8781129132983713
0.9236329750812828,0.8891046395642255
0.9408006063792438,0.8910137129759627
0.9082819021291202,0.8651945253677767
0.9197386354304599,0.8294162032855008
0.909024931427928,0.8523718195542327
0.9276477120571388,0.8248612619677052
0.9160294669638553,0.8436433190570221
0.9371513280073528,0.8940837118305442
0.9425243766107331,0.8525954452643878
0.9373132415725346,0.9046662175764243
0.9269729229724192,0.9352194503976666
0.9124048053002314,0.8694478935629324
0.935210911409983,0.8768139031676699
0.9426443741284614,0.8821630668974876
0.9582632591722786,0.910005397199574
0.9125567567997231,0.8125977541663257
0.9023957239260352,0.8662654852178431
0.9325691316876807,0.8796541866051254
0.9384876711691956,0.9212677139000361
0.9232015273990295,0.8976765357111625
0.9088116232492304,0.8434047261214449
0.9595778141797706,0.9237933577632038
0.9457788853402697,0.8717014863063323
0.945201171980966,0.8569939262883233
0.9538793770404432,0.9038567695645429
0.9240392812198048,0.9068638298960167
0.9234246729552177,0.8218737769545507
0.9174327432069739,0.8967775970184492
0.9010730772679212,0.8804181070153614
0.9642904433376273,0.89808852362608
0.9225025208681245,0.8449813006271056
0.9604826260390275,0.881373940635634
0.9298776925346158,0.8709586642827932
0.9270518987661956,0.8665732101234802
0.9461060024024245,0.8563295204226323
0.9170266543649439,0.8482066427803328
0.92676580751478,0.8784877747512193
0.9323715567955516,0.886138256458582
0.9235671262057512,0.8874835733679451
0.9503222440808986,0.8821442513808233
0.8905572829421095,0.8077949410617199
0.9168837172387302,0.7631694830705636
0.9277451987335894,0.8537321309310952
0.9141109368508133,0.8405847180569028
0.9222801397247057,0.8877054390789809
0.9270799532777046,0.866991437787483
0.9236618819074763,0.7872706881304845
0.9345738582302855,0.8828923545493481
0.8943566310513369,0.8479634916884433
0.9098345218984804,0.9025428075507378
0.9342316572610967,0.8791756479934077
0.9386723737407717,0.8854752191046402
0.9334671922114383,0.8767893314147915
0.9552464597026604,0.9190694071260043
0.9063844819972723,0.8462452272675954
0.8915992818998132,0.7625067217791839
0.9248267029913423,0.8182481610109273
0.9394320312860646,0.8895811092233091
0.9517334992816211,0.8706247513827341
0.9247620621739637,0.9075571865986342
0.9334192927932989,0.8538321056413216
0.9079580673521077,0.852878146678615
0.9257438546275573,0.8948284754377687
0.9201441807827885,0.8173946951474511
0.9462751592884036,0.9067036526272523
0.9308501102467818,0.8448990382018343
0.9677187673462917,0.9177386351057886
0.9150639687246883,0.9064394261353886
0.9126435276484938,0.8730382424863893
0.9550189250720645,0.8778629975527774
0.94967289932706,0.9031793938296336
0.9393173346058444,0.8962688774745041
